,GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
557,200310123,2003-09-07,1,2003,1,NYG,LAR,HOME,3,2,36,Giants Stadium,Artificial,29,18,1,17.1,0.1,7,3,13,0,0,4,17,26:46,2,1,1,0,20,125,0.8,0,10,55,0.8,0,4,2,69,0,0,1.0,1.8,20.0,28.5,2,1,14.3,0,0,0.0,0,0,0,0,14,1,22,1,0,0,2,0,0,0,1,82,16.4,0,1,0,3,3,0,7,0,12,2,33:14,2,0,2,0,27,132,0.7000000000000001,0,2,15,0.4,0,20,13,117,0,0,0.8,1.2,23.6,28.7,2,1,11.6,1,0,3.4,0,0,0,0,3,1,13,1,0,1,14,0,0,0,1,53,13.3,1,0,0,18.6,37.1,0,0,1,0.0,0.0,7.1,0.0,0.0,0,0,-1,0.0,0.0,1.3,1,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,13,1,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,3,1,49,0,0,20,2,1,14,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,66,15,1,0,2,1,0,0,-3,0,0,0,0,2,0,15,0,0,0,0,52,True,Giants,Sunday,10,23,406102,0,0,23,32,2003-09-07T00:00:00,2003-09-07,12157,23,32,12157
558,200310135,2003-09-04,1,2003,1,NYJ,WAS,AWAY,2,2,29,Fedex Field,Grass,27,30,1,15.2,0.4,7,0,3,3,0,3,2,25:14,2,1,1,0,17,59,0.5,0,3,21,0.4,0,3,2,37,0,0,0.6000000000000001,0.9,23.2,26.6,2,0,3.4,0,0,37.1,0,0,0,0,14,0,1,0,0,0,1,0,0,0,1,69,11.6,0,0,0,3,10,0,3,0,13,17,34:46,2,1,1,0,23,121,0.7000000000000001,0,13,59,0.6000000000000001,0,3,2,62,0,0,1.0,1.3,27.4,33.5,1,0,11.1,0,0,37.1,0,0,0,0,1,1,20,0,0,1,2,0,0,0,0,34,11.4,0,0,-1,18.6,37.1,0,0,0,0.0,0.0,4.0,12.4,37.1,0,0,-1,0.0,0.0,2.0,1,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,4,1,33,0,2,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,0,19,1,1,2,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,66,13,1,0,1,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,24,True,Jets,Thursday,3,10,398834,0,0,24,35,2003-09-04T00:00:00,2003-09-04,12163,24,35,12163
559,200310126,2003-09-08,1,2003,1,PHI,TB,HOME,0,2,17,Lincoln Financial Field,Grass,27,25,1,13.4,-1.1,0,0,0,0,0,3,3,22:21,2,1,1,0,21,91,0.6000000000000001,0,2,45,1.0,0,14,3,46,0,0,0.5,0.9,19.1,17.7,2,0,2.5,0,0,0.0,0,0,0,0,16,0,3,0,0,0,3,0,0,0,1,99,14.1,0,0,0,0,3,7,7,0,14,14,37:39,3,1,2,0,25,122,0.7000000000000001,0,12,33,0.4,0,13,10,88,0,0,0.9,1.2,27.8,36.8,2,1,19.6,0,0,0.0,1,0,0,0,11,1,24,0,0,0,0,0,0,0,1,100,16.7,0,0,0,0.0,0.0,0,0,-1,0.0,0.0,7.5,18.6,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,1,2,1,35,0,10,1,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,1,11,0,2,0,0,16,3,0,0,1,0,0,0,0,0,0,0,1,0,17,0,0,0,0,81,11,2,0,3,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,95,True,Eagles,Monday,15,13,406107,0,0,26,33,2003-09-08T00:00:00,2003-09-08,12158,26,33,12158
560,200310128,2003-09-07,1,2003,1,PIT,BAL,HOME,13,2,49,Heinz Field,Grass,26,21,0,14.7,-1.9000000000000001,6,7,14,7,0,12,15,32:40,3,1,2,0,24,126,0.7000000000000001,1,13,33,0.4,0,11,3,93,0,0,1.2,1.7,26.9,49.3,2,1,17.3,0,0,37.1,1,0,0,0,19,1,51,0,0,0,1,0,0,0,1,86,17.1,0,0,0,0,0,7,8,0,10,3,27:20,2,1,1,1,25,86,0.5,0,3,33,0.5,0,16,3,53,0,0,0.5,0.9,19.0,21.0,2,1,11.6,0,0,18.6,0,0,0,0,3,1,30,1,0,0,1,0,0,0,1,84,14.0,0,0,0,18.6,24.7,0,0,0,0.0,0.0,6.5,37.1,37.1,0,0,0,0.0,0.0,0.6000000000000001,1,0,0,0,15.5,1,1,0,0,0,0,0,0,0,0,0,1,0,11,0,16,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,1,3,1,43,0,0,15,3,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,78,17,10,0,1,1,0,0,-1,0,0,0,0,2,0,11,0,0,0,0,81,True,Steelers,Sunday,12,17,406103,0,0,28,3,2003-09-07T00:00:00,2003-09-07,12159,28,3,12159
561,200310130,2003-09-07,1,2003,1,SEA,NO,HOME,10,1,37,Seahawks Stadium,FieldTurf,24,25,1,17.6,-1.1,0,21,3,3,0,3,3,25:21,2,1,1,0,22,100,0.6000000000000001,0,12,56,0.6000000000000001,0,3,2,44,0,0,0.7000000000000001,1.4,19.4,35.7,2,0,3.4,0,0,0.0,1,0,0,0,16,0,3,0,0,0,2,0,0,0,1,110,15.7,0,1,1,3,0,0,7,0,13,14,34:39,3,1,2,0,28,133,0.7000000000000001,0,4,36,0.5,0,17,11,98,0,0,0.8,1.3,22.9,27.8,3,1,19.5,0,0,0.0,0,0,0,0,12,2,42,0,0,0,2,0,0,0,1,85,17.1,1,0,-1,18.6,24.7,0,0,0,0.0,0.0,11.5,18.6,37.1,0,0,0,0.0,0.0,0.6000000000000001,1,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,2,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,1,12,1,42,0,0,20,2,0,2,2,0,0,-1,0,0,0,0,1,0,12,0,0,0,0,98,16,2,0,2,0,0,0,-2,0,0,0,0,1,0,14,0,0,0,0,76,True,Seahawks,Sunday,4,18,406104,0,0,30,22,2003-09-07T00:00:00,2003-09-07,12160,30,22,12160
562,200310131,2003-09-07,1,2003,1,SF,CHI,HOME,18,1,56,3COM Park,Grass,24,26,2,15.0,-2.4,10,23,6,10,0,14,0,38:01,3,1,2,0,29,145,0.7000000000000001,1,16,60,0.5,0,13,3,85,0,0,0.9,1.7,20.1,30.3,2,1,18.6,0,0,0.0,1,1,0,0,43,1,3,0,0,0,0,0,0,0,0,49,16.3,0,1,0,0,7,0,0,0,3,22,21:59,1,0,1,0,22,47,0.30000000000000004,0,3,20,0.4,0,13,2,27,0,0,0.30000000000000004,0.7000000000000001,15.3,3.0,2,0,2.9,0,0,0.0,0,0,0,0,1,1,11,0,0,1,3,0,0,0,1,105,13.1,1,0,-1,16.5,24.7,0,0,1,0.0,0.0,0.0,37.1,37.1,0,0,-2,0.0,0.0,1.8,1,0,0,0,15.2,1,1,0,0,0,0,0,1,1,0,1,11,0,14,0,32,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,1,1,63,0,0,13,1,1,3,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,46,22,3,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,94,True,49ers,Sunday,13,14,406105,0,0,31,6,2003-09-07T00:00:00,2003-09-07,12161,31,6,12161
563,200310126,2003-09-08,1,2003,1,TB,PHI,AWAY,2,0,17,Lincoln Financial Field,Grass,27,25,1,13.4,0.4,0,3,7,7,0,14,14,37:39,3,1,2,0,25,122,0.7000000000000001,0,12,33,0.4,0,13,10,88,0,0,0.9,1.2,27.8,36.8,2,1,19.6,0,0,0.0,1,0,0,0,11,1,24,0,0,0,0,0,0,0,1,100,16.7,0,0,0,0,0,0,0,0,3,3,22:21,2,1,1,0,21,91,0.6000000000000001,0,2,45,1.0,0,14,3,46,0,0,0.5,0.9,19.1,17.7,2,0,2.5,0,0,0.0,0,0,0,0,16,0,3,0,0,0,3,0,0,0,1,99,14.1,0,0,0,18.6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,0.0,1.0,1,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,1,11,0,2,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,1,2,1,35,0,10,11,2,0,3,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,95,16,3,0,0,1,0,0,0,0,0,0,0,1,0,17,0,0,0,0,81,True,Buccaneers,Monday,13,15,398849,0,0,33,26,2003-09-08T00:00:00,2003-09-08,12158,33,26,12158
564,200310134,2003-09-07,1,2003,1,TEN,LV,HOME,3,3,45,The Coliseum,Grass,28,23,1,17.3,-1.1,6,6,3,10,0,13,21,34:57,3,0,2,0,25,124,0.7000000000000001,0,10,28,0.4,0,14,3,96,0,0,0.9,1.4,24.4,34.1,2,1,14.3,0,0,0.0,1,0,0,0,27,2,41,0,0,0,2,0,0,0,1,78,15.5,0,0,0,3,7,0,10,0,3,0,25:03,2,0,1,0,20,104,0.7000000000000001,0,1,13,0.5,0,14,3,91,0,0,0.9,1.4,22.8,35.9,2,0,1.1,0,0,0.0,0,0,0,0,2,2,64,0,0,1,2,0,0,0,1,131,18.7,0,0,0,18.6,37.1,0,0,0,0.0,0.0,2.6,0.0,0.0,0,0,-1,0.0,0.0,1.3,1,0,0,0,14.0,0,0,0,0,0,0,0,1,1,0,1,27,0,31,0,0,1,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,2,12,2,1,2,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,70,19,3,0,2,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,104,True,Titans,Sunday,14,16,406106,0,0,34,25,2003-09-07T00:00:00,2003-09-07,12162,34,25,12162
565,200310135,2003-09-04,1,2003,1,WAS,NYJ,HOME,2,2,29,Fedex Field,Grass,27,30,1,15.2,-1.1,3,10,0,3,0,13,17,34:46,2,1,1,0,23,121,0.7000000000000001,0,13,59,0.6000000000000001,0,3,2,62,0,0,1.0,1.3,27.4,33.5,1,0,11.1,0,0,37.1,0,0,0,0,1,1,20,0,0,1,2,0,0,0,0,34,11.4,0,0,-1,7,0,3,3,0,3,2,25:14,2,1,1,0,17,59,0.5,0,3,21,0.4,0,3,2,37,0,0,0.6000000000000001,0.9,23.2,26.6,2,0,3.4,0,0,37.1,0,0,0,0,14,0,1,0,0,0,1,0,0,0,1,69,11.6,0,0,0,12.4,37.1,0,0,-1,0.0,0.0,14.8,18.6,37.1,0,0,0,0.0,0.0,0.6000000000000001,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,0,1,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,4,1,33,0,2,13,1,0,1,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,24,19,1,1,2,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,66,True,Commanders,Thursday,10,3,406092,0,0,35,24,2003-09-04T00:00:00,2003-09-04,12163,35,24,12163
566,200310201,2003-09-14,1,2003,2,ARI,SEA,HOME,0,55,38,Sun Devil Stadium,Grass,143,20,10,65.0,10.7,0,0,0,0,0,48,45,33:31,26,11,16,4,105,418,8.5,0,35,136,8.3,0,67,36,282,0,9,9.0,11.2,79.3,41.8,26,15,81.2,2,0,0.0,2,0,0,0,10,9,58,9,4,4,18,0,0,0,9,315,78.8,13,0,-9,7,17,7,7,0,38,42,26:29,23,12,13,4,76,472,13.2,11,44,190,9.2,4,31,15,282,4,0,13.4,28.2,69.5,163.2,18,13,73.0,0,0,0.0,6,4,4,4,91,12,93,0,0,2,4,0,0,0,11,291,58.1,0,13,13,0.0,0.0,0,0,-1,0.0,0.0,4.2,97.4,146.0,0,0,2,0.0,0.0,9.6,2,0,0,0,53.3,0,0,0,0,0,0,0,2,0,0,2,10,11,222,0,0,10,6,2,0,56.1,11,11,0,0,0,0,0,2,2,0,6,73,2,20,9,18,53,12,2,4,6,0,0,-18,0,0,0,0,10,0,76,0,0,0,0,213,67,15,4,18,13,4,4,126,2,0,0,0,39,0,20,0,0,0,0,280,True,Cardinals,Sunday,70,32,406108,0,0,1,30,2003-09-14T00:00:00,2003-09-14,12164,1,30,12164
567,200310202,2003-09-14,1,2003,2,ATL,WAS,HOME,45,48,64,Georgia Dome,Dome,102,58,0,57.7,-4.4,3,21,0,7,0,36,26,25:18,25,10,13,2,89,413,9.8,9,32,145,9.6,4,53,23,269,4,4,10.9,16.8,64.8,81.5,16,2,13.3,0,0,0.0,9,6,4,4,117,11,51,0,0,6,19,0,0,0,13,358,59.6,4,4,0,0,17,9,7,0,50,61,34:42,34,13,23,2,111,635,12.2,9,45,182,8.5,4,57,36,453,4,0,11.5,18.1,93.6,154.4,22,11,48.6,0,0,0.0,6,6,2,2,51,18,115,6,4,13,67,0,0,2,12,467,58.4,4,4,0,109.5,146.0,0,0,6,0.0,0.0,7.7,146.0,146.0,0,0,-4,0.0,0.0,19.4,10,6,0,0,53.6,9,9,0,0,0,0,0,4,2,0,13,117,13,190,0,0,13,2,0,0,43.8,9,9,0,0,0,0,0,4,2,0,2,11,11,130,4,44,83,12,13,67,9,6,4,0,0,0,0,0,38,0,76,0,0,0,0,321,51,9,6,19,13,0,0,0,0,0,0,0,11,0,29,0,0,0,0,350,True,Falcons,Sunday,57,66,406109,0,0,2,35,2003-09-14T00:00:00,2003-09-14,12165,2,35,12165
568,200310203,2003-09-14,1,2003,2,BAL,CLE,HOME,48,19,46,M&T Bank Stadium,Artificial,107,121,10,59.1,-2.9,10,6,0,17,0,44,64,30:44,20,15,9,0,92,574,13.2,6,60,501,12.3,4,26,10,73,0,2,6.0,10.4,56.8,34.8,22,9,39.0,2,2,146.0,6,0,2,0,159,15,124,9,4,9,41,0,0,0,9,237,59.1,6,6,0,0,3,10,0,0,42,23,29:16,13,2,13,4,88,256,6.2,2,29,88,6.4,0,54,25,168,2,4,6.6,14.5,67.0,58.1,23,9,36.5,4,0,0.0,4,2,2,2,57,10,73,4,2,6,47,0,0,0,12,476,59.6,6,6,0,0.0,0.0,0,0,-1,0.0,0.0,18.2,73.0,146.0,0,0,2,0.0,0.0,11.0,10,4,2,0,52.6,6,6,0,0,0,0,0,11,9,0,11,79,6,92,4,80,9,0,0,0,49.6,2,2,0,0,0,0,0,4,4,0,4,26,13,194,2,31,57,13,6,47,18,2,2,2,0,2,0,0,64,0,36,0,0,0,0,210,67,19,6,31,4,4,4,-15,0,0,0,0,15,0,41,0,0,0,0,397,True,Ravens,Sunday,32,58,406110,0,0,3,8,2003-09-14T00:00:00,2003-09-14,12166,3,8,12166
569,200310215,2003-09-14,1,2003,2,BUF,JAX,AWAY,55,25,55,ALLTEL Stadium,Grass,126,91,13,62.8,-3.6,14,7,14,3,0,45,15,31:10,29,13,18,4,86,542,13.4,11,47,63,2.8,6,39,29,479,4,0,17.7,23.9,108.2,203.1,20,12,83.4,4,2,73.0,9,6,4,4,55,13,80,4,0,0,0,0,0,0,4,142,70.8,0,0,0,0,7,3,7,0,41,73,28:50,29,10,18,2,95,419,9.4,4,32,139,9.2,2,58,38,280,2,0,10.2,10.8,94.9,123.5,20,9,41.8,9,6,109.5,4,4,4,4,20,12,142,0,0,6,32,0,0,0,9,258,64.5,0,0,0,109.5,146.0,0,0,6,0.0,0.0,0.0,146.0,146.0,0,0,-4,0.0,0.0,10.2,10,0,0,0,60.6,11,11,0,0,0,0,0,2,2,0,6,55,6,130,0,0,9,2,0,0,50.8,4,4,0,0,0,0,0,4,2,0,4,20,10,232,0,0,61,13,6,32,6,0,0,0,0,0,0,0,26,0,76,0,0,0,0,121,57,18,0,0,4,0,0,0,0,0,0,0,12,0,51,0,0,0,0,203,True,Bills,Sunday,39,63,398850,0,0,4,15,2003-09-14T00:00:00,2003-09-14,12169,4,15,12169
570,200310233,2003-09-14,1,2003,2,CAR,TB,AWAY,18,13,21,Raymond James Stadium,Grass,133,50,11,50.4,13.9,3,3,3,0,3,51,2,35:01,20,11,13,6,93,377,8.5,0,58,250,9.2,0,34,13,127,0,4,8.1,14.2,57.1,20.8,25,9,34.3,0,0,0.0,6,0,4,0,174,23,175,2,0,2,13,0,0,0,10,489,69.9,4,2,-1,0,0,3,6,0,53,45,36:31,36,13,23,6,123,580,10.0,2,32,88,5.8,0,89,50,492,2,2,11.7,14.5,81.3,102.5,26,12,64.8,0,0,0.0,2,2,2,2,26,25,245,2,0,2,4,0,0,0,10,485,69.2,2,4,2,0.0,0.0,0,0,0,0.0,0.0,4.2,146.0,146.0,0,0,0,0.0,0.0,3.4,9,0,0,0,61.9,0,0,0,0,0,0,0,9,9,0,6,96,4,69,2,77,6,2,2,0,51.2,2,0,2,0,0,0,0,6,2,4,9,26,9,108,4,0,77,20,2,4,13,2,0,0,0,0,6,0,76,0,38,0,0,0,0,434,69,29,2,13,10,2,0,0,0,0,0,0,12,0,32,0,0,0,0,359,True,Panthers,Sunday,35,91,398851,0,0,5,33,2003-09-14T00:00:00,2003-09-14,12179,5,33,12179
571,200310220,2003-09-14,1,2003,2,CHI,MIN,AWAY,19,35,37,Metrodome,Dome,93,58,0,65.7,11.7,3,7,3,0,0,31,26,21:18,15,4,10,2,63,304,10.2,2,25,117,10.0,0,34,20,187,2,2,11.9,13.3,88.9,105.7,13,4,32.4,0,0,0.0,6,2,0,0,16,13,73,4,0,6,25,0,0,0,11,299,59.9,2,2,0,7,10,0,7,0,55,61,38:42,36,19,16,2,99,584,12.6,6,57,295,11.1,2,38,29,289,4,0,11.1,14.5,112.3,180.4,20,13,93.9,0,0,0.0,11,6,11,6,80,6,36,6,2,6,23,0,0,0,6,120,39.9,2,2,0,48.6,0.0,0,0,0,0.0,0.0,11.5,87.6,87.6,0,0,0,0.0,0.0,15.0,9,0,0,0,49.3,2,2,0,0,0,0,0,4,4,0,2,16,9,134,0,0,11,0,0,0,34.6,6,6,0,0,0,0,0,4,2,0,4,53,9,139,2,28,74,28,6,25,4,4,2,0,0,0,0,0,16,0,51,0,0,0,0,247,42,10,6,25,4,0,0,0,0,0,0,0,51,0,50,0,0,0,0,104,True,Bears,Sunday,38,42,398852,0,0,6,20,2003-09-14T00:00:00,2003-09-14,12171,6,20,12171
572,200310225,2003-09-14,1,2003,2,CIN,LV,AWAY,29,34,43,Network Associates Coliseum,Grass,117,96,19,65.7,17.5,3,7,3,7,0,57,35,39:24,39,12,22,9,120,607,10.9,4,57,188,7.0,2,60,36,419,2,4,10.2,16.8,89.1,102.0,26,13,73.0,0,0,0.0,9,4,4,2,82,10,95,0,0,4,23,0,0,0,13,337,56.2,4,0,-3,10,0,3,10,0,29,53,20:36,18,13,9,4,70,346,10.4,4,29,196,14.3,2,41,19,150,0,0,7.9,11.5,67.7,81.9,15,4,29.2,0,0,0.0,4,2,4,2,239,13,86,0,0,0,0,0,0,0,13,474,79.1,0,4,4,73.0,73.0,0,0,-3,0.0,0.0,4.7,73.0,73.0,0,0,4,0.0,0.0,0.0,11,0,0,0,36.5,4,4,0,0,0,0,0,4,4,0,6,82,11,187,0,0,13,4,2,0,60.6,4,4,0,0,0,0,0,6,6,0,11,118,11,146,4,121,47,20,0,0,9,0,0,0,0,0,0,0,39,0,67,0,0,0,0,219,93,32,4,23,10,0,0,0,0,2,0,0,54,0,41,0,0,0,0,364,True,Bengals,Sunday,63,41,398853,0,0,7,25,2003-09-14T00:00:00,2003-09-14,12175,7,25,12175
573,200310203,2003-09-14,1,2003,2,CLE,BAL,AWAY,19,48,46,M&T Bank Stadium,Artificial,107,121,10,59.1,4.3,0,3,10,0,0,42,23,29:16,13,2,13,4,88,256,6.2,2,29,88,6.4,0,54,25,168,2,4,6.6,14.5,67.0,58.1,23,9,36.5,4,0,0.0,4,2,2,2,57,10,73,4,2,6,47,0,0,0,12,476,59.6,6,6,0,10,6,0,17,0,44,64,30:44,20,15,9,0,92,574,13.2,6,60,501,12.3,4,26,10,73,0,2,6.0,10.4,56.8,34.8,22,9,39.0,2,2,146.0,6,0,2,0,159,15,124,9,4,9,41,0,0,0,9,237,59.1,6,6,0,73.0,146.0,0,0,2,0.0,0.0,7.5,0.0,0.0,0,0,-1,0.0,0.0,26.6,9,0,0,0,49.6,2,2,0,0,0,0,0,4,4,0,4,26,13,194,2,31,10,4,2,0,52.6,6,6,0,0,0,0,0,11,9,0,11,79,6,92,4,80,67,19,6,31,4,4,4,-15,0,0,0,0,15,0,41,0,0,0,0,397,57,13,6,47,18,2,2,2,0,2,0,0,64,0,36,0,0,0,0,210,True,Browns,Sunday,58,32,398854,0,0,8,3,2003-09-14T00:00:00,2003-09-14,12166,8,3,12166
574,200310223,2003-09-15,1,2003,2,DAL,NYG,AWAY,51,47,67,Giants Stadium,Artificial,105,146,13,53.3,10.2,7,13,6,6,3,61,44,42:30,35,11,22,9,117,588,10.7,4,53,156,6.4,2,58,36,432,0,2,10.8,17.2,91.2,108.9,23,11,45.6,0,0,0.0,13,2,4,2,126,16,158,6,0,9,36,0,0,0,13,321,53.6,2,6,4,7,0,7,18,0,38,50,26:34,29,9,20,4,102,451,9.4,9,25,77,6.6,0,74,31,374,6,4,10.7,17.8,60.2,88.4,25,12,68.8,0,0,0.0,6,4,4,4,55,15,149,4,2,4,13,0,0,0,10,447,63.8,6,2,-3,24.4,73.0,0,0,-3,0.0,0.0,9.1,97.4,146.0,0,0,4,0.0,0.0,8.1,12,6,0,0,51.4,4,4,0,0,0,0,0,12,10,0,9,66,11,175,4,60,10,0,0,0,50.2,6,6,0,0,0,2,2,2,2,0,2,13,12,283,2,42,54,12,4,13,18,4,2,0,0,2,0,0,26,0,54,0,0,0,0,308,92,29,6,20,6,4,0,0,0,2,0,0,13,0,42,0,0,0,0,352,True,Cowboys,Monday,64,77,398865,0,0,9,23,2003-09-15T00:00:00,2003-09-15,12173,9,23,12173
