game_id,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,PlayingSurface,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
201010030jax,10/3/2010,2010,4,FALSE,Jacksonville Jaguars,31,28,Indianapolis Colts,IND,-7,46,EverBank Field,FALSE,81,1,30,NA,Grass,7,7,7,10,0,46,73,29:46:00,32,16,14,3,91,536,14.9,10,56,277,12.6,5,35,27,259,5,0,11.8,15.3,122.9,203,21,14,110,0,0,0,8,8,3,3,75,11,72,0,0,0,0,5,8,0,10,270,67.6,0,5,5,7,7,0,14,0,48,22,30:14:00,45,13,37,0,105,646,15.7,10,30,92,7.8,5,73,52,553,5,3,12.1,16.7,114,157.1,16,11,111.3,3,3,159,13,10,10,10,22,8,56,5,3,3,10,5,5,0,5,175,87.4,5,0,-3,159,159,0,3,3,25.1,10.9,0,127.2,159,0,-2,-2,14.4,14.5,5.3,13,5,0,0,62,10,10,0,0,0,0,0,3,3,0,0,0,13,202,3,75,13,5,0,0,71.6,10,10,0,0,0,0,0,0,0,0,5,22,13,194,0,0,70,13,3,10,10,5,3,68,0,0,0,0,0,0,62,0,0,0,0,248,70,10,0,0,8,0,0,0,0,0,0,0,13,0,62,0,0,0,0,143,Sunday,35,75,0,0
201010030no,10/3/2010,2010,4,FALSE,New Orleans Saints,16,14,Carolina Panthers,NO,-12.5,44,Louisiana Superdome,FALSE,72,0,NA,indoor,Dome,0,10,3,3,0,60,35,38:22:00,43,14,25,5,126,609,12.1,3,46,192,10.6,0,76,52,417,3,0,13.9,12.6,109.4,141.6,22,13,90.8,0,0,0,13,3,5,3,25,10,57,8,5,5,21,10,15,0,8,254,84.7,5,3,-2,0,7,7,0,0,33,60,21:38:00,16,8,11,0,75,399,13.4,5,37,188,12.9,3,33,17,211,3,0,10,19.2,83.3,139.9,19,10,52.9,5,3,79.5,0,0,0,0,30,10,105,3,3,8,21,5,11,0,15,415,69.2,3,5,3,31.8,79.5,5,-2,3,41.5,26.6,4,0,0,-3,3,-2,38.3,10.1,19.9,13,8,0,0,64.1,3,3,0,0,0,0,0,8,8,0,10,25,5,81,0,0,8,3,3,0,64.9,5,5,0,0,0,0,0,0,0,0,5,30,13,226,0,0,52,19,8,21,11,3,3,0,0,0,0,0,16,0,46,0,0,0,0,192,99,22,5,21,11,8,5,0,0,0,0,0,21,0,73,0,0,0,0,390,Sunday,80,38,0,0
201010030nyg,10/3/2010,2010,4,FALSE,New York Giants,17,3,Chicago Bears,NYG,-3.5,44,MetLife Stadium,FALSE,59,1,52,NA,Artificial,3,0,7,7,0,52,40,33:25:00,29,17,11,0,102,591,14.7,5,51,301,14.9,5,48,29,291,0,0,15.4,16.2,95.4,123.2,19,8,39.8,0,0,0,10,5,8,5,24,15,70,8,8,5,19,17,17,0,11,467,66.8,8,8,0,0,0,0,3,0,41,56,26:35:00,15,5,8,3,83,175,5.3,0,25,94,9.4,0,41,24,81,0,5,5.1,8.6,91.7,48.7,21,0,0,3,0,0,0,0,0,0,15,13,64,8,3,16,100,8,13,0,14,596,66.3,8,8,0,79.5,106.1,13,15,13,109.4,48.7,6.2,0,0,-13,-10,-13,24.8,14.9,44.2,10,3,3,0,56.3,5,5,0,0,0,0,0,5,3,0,13,22,5,70,5,3,5,0,0,0,60.3,0,0,0,0,0,0,0,3,3,0,5,15,8,81,0,0,68,19,16,100,13,8,3,-6,0,0,0,0,14,0,38,0,0,0,0,394,73,22,5,19,11,5,8,0,0,0,0,0,15,0,37,0,0,0,0,542,Sunday,51,57,0,0
201010030phi,10/3/2010,2010,4,FALSE,Philadelphia Eagles,12,17,Washington Redskins,PHI,-5,43.5,Lincoln Financial Field,FALSE,63,1,57,NA,Grass,0,6,0,6,0,51,91,32:57:00,33,13,22,5,108,561,13.1,3,40,175,11.1,0,67,43,386,3,3,14.7,14.3,102.2,123.7,22,13,56.8,5,5,159,5,3,5,3,57,13,127,10,3,3,11,3,13,0,13,394,78.9,5,3,-2,14,3,0,0,0,43,8,27:03:00,25,13,13,8,87,466,13.4,5,56,269,12.1,3,30,13,197,3,3,10.3,24.6,66.9,95.4,17,13,72.3,0,0,0,5,3,3,0,119,13,48,0,0,3,3,5,5,0,13,296,59.1,3,5,3,79.5,79.5,-2,8,0,22.7,12.6,2.3,79.5,0,3,-5,0,12.7,11.9,12.6,10,8,5,0,55,0,0,0,3,0,0,0,5,5,0,5,32,10,146,3,25,10,3,0,0,52.8,5,5,0,0,0,0,0,3,3,0,8,119,5,38,3,0,59,15,3,3,5,0,0,0,0,0,0,0,19,0,43,0,0,0,0,275,75,22,3,11,13,8,3,0,0,0,0,0,84,0,38,0,0,0,0,264,Sunday,68,32,0,0
201010030pit,10/3/2010,2010,4,FALSE,Pittsburgh Steelers,14,17,Baltimore Ravens,PIT,-2.5,34.5,Heinz Field,FALSE,52,5,86,NA,Grass,7,0,0,7,0,46,46,29:29:00,22,11,15,3,80,334,10.6,5,43,134,7.8,5,33,19,200,0,3,15.2,16.7,90.8,87.2,17,10,57.9,0,0,0,5,5,3,3,10,17,140,3,0,5,24,5,8,0,13,393,78.5,3,5,3,0,10,0,7,0,48,49,30:31:00,35,10,22,10,103,509,12.4,5,43,111,6.6,3,59,38,398,3,3,10.8,16.5,103.2,130.4,17,10,57.9,3,0,0,10,5,5,0,33,11,83,5,3,3,15,8,8,0,8,200,66.8,5,3,-2,159,159,-2,0,-2,17.6,13.4,8.7,79.5,0,3,0,3,17.6,20.7,6.6,8,3,0,0,72.5,5,5,0,0,0,0,0,5,0,0,5,10,5,72,3,0,8,5,3,0,64.7,5,5,0,0,0,0,0,5,3,0,8,30,8,87,3,5,62,46,3,15,15,5,3,0,0,0,0,0,10,0,40,0,0,0,0,363,54,30,5,24,13,0,0,0,0,0,0,0,16,0,35,0,0,0,0,194,Sunday,37,60,0,0
201010030lac,10/3/2010,2010,4,FALSE,San Diego Chargers,41,10,Arizona Cardinals,LAC,-9.5,46.5,Qualcomm Stadium,FALSE,72,8,67,NA,Grass,7,21,10,3,0,54,92,34:58:00,37,14,19,5,95,666,11.1,13,60,286,11.9,5,33,25,380,5,0,18.1,23.7,121.2,230.1,16,13,79.5,0,0,0,8,5,0,0,80,13,70,3,3,3,16,14,13,0,3,107,106.5,3,8,5,0,7,0,3,0,40,5,25:02:00,16,8,11,0,81,213,6.6,3,22,75,8.6,0,45,24,138,0,5,7.8,14.7,85.2,47.6,19,10,52.9,3,0,0,0,0,0,0,30,13,54,3,3,14,94,5,13,0,13,340,68.1,8,3,-3,106.1,0,11,8,13,90.8,38.6,4.5,0,0,-11,-5,-13,21,14.5,38.6,13,0,0,0,76.3,13,13,0,0,0,0,0,8,5,0,8,30,5,81,5,49,8,5,3,0,62,3,3,0,0,0,0,0,3,3,0,3,30,11,189,0,0,60,13,14,94,13,3,3,16,0,3,0,0,21,0,48,0,0,0,0,76,78,21,3,16,3,3,3,67,3,0,0,0,30,0,41,0,0,0,0,310,Sunday,35,59,0,0
201010030lar,10/3/2010,2010,4,FALSE,St. Louis Rams,20,3,Seattle Seahawks,SEA,-2,40,Edward Jones Dome,FALSE,72,0,NA,indoor,Dome,7,3,7,3,0,51,80,32:50:00,30,8,22,5,116,555,12.1,5,45,140,7.8,0,65,37,415,5,3,10.2,18,89.2,129.5,25,11,69.6,3,0,0,13,3,5,0,75,13,65,0,0,10,45,15,11,0,11,510,73,3,5,3,0,3,0,0,0,43,16,27:10:00,24,10,16,3,103,409,10.1,0,38,102,6.8,0,59,33,307,0,3,13.1,14.6,90.3,95.2,24,10,42.5,5,0,0,3,0,0,0,29,15,78,3,3,10,41,11,13,0,11,485,69.3,5,3,-2,31.8,0,-2,-2,0,46.4,23.2,8.9,0,0,3,3,0,45.5,24.8,15.6,10,5,0,0,64.2,5,5,0,0,0,0,0,5,5,0,10,30,5,67,3,45,5,5,0,0,65,0,0,0,0,0,0,0,3,3,0,8,29,10,146,3,0,78,15,10,41,11,3,3,3,0,0,0,0,14,0,35,0,0,0,0,450,84,13,10,45,8,0,0,0,0,0,0,0,29,0,48,0,0,0,0,455,Sunday,72,65,0,0
201010030ten,10/3/2010,2010,4,FALSE,Tennessee Titans,20,26,Denver Broncos,TEN,-6.5,43.5,Nissan Stadium,FALSE,54,1,67,NA,Grass,0,10,10,0,0,38,67,24:42:00,21,8,13,5,83,458,13.9,5,35,192,13.9,0,45,27,266,3,0,15.2,15.6,96.5,142.2,19,8,39.8,0,0,0,5,3,0,0,29,16,176,5,5,5,15,16,17,0,15,390,64.9,5,3,-2,0,10,6,10,0,56,29,35:18:00,35,8,27,5,121,520,10.9,5,32,30,2.5,0,80,56,490,5,3,15.7,14,111.3,144.8,24,8,31.8,5,3,79.5,11,5,5,5,57,15,118,3,0,15,52,10,13,0,13,331,66.1,3,5,3,79.5,0,15,15,10,87.4,28.5,6.7,45.5,159,-10,-10,-6,36.1,21.1,17,10,0,0,0,50.1,5,5,0,0,0,0,0,8,5,0,3,14,15,297,3,14,11,3,3,0,56.9,5,5,0,0,0,0,0,10,10,0,10,57,10,229,0,0,91,25,15,54,11,3,0,0,0,0,0,0,14,3,156,0,0,0,0,301,60,21,5,15,5,3,5,3,0,0,0,0,22,0,103,0,0,0,0,285,Sunday,48,89,0,0
201010040mia,10/4/2010,2010,4,FALSE,Miami Dolphins,14,41,New England Patriots,NE,-1,48,Sun Life Stadium,FALSE,81,1,60,NA,Grass,7,0,7,0,0,51,27,32:17:00,37,11,24,3,107,636,15.2,5,33,146,11.1,0,70,48,490,5,10,11.1,16.4,108.4,103.9,24,16,106.1,3,0,0,3,3,0,0,37,15,64,0,0,5,19,13,13,0,5,43,21.5,10,0,-6,0,6,21,14,0,43,68,27:43:00,30,14,14,3,94,421,11.4,13,51,189,9.4,3,38,30,232,3,0,15.4,12.2,125.9,168.4,17,13,72.3,3,3,159,10,5,3,0,83,8,49,3,0,8,11,5,13,0,8,196,65.2,0,10,10,159,0,8,0,3,24.8,29.4,4.3,79.5,0,-5,0,-2,37.8,10.9,17.6,8,8,0,3,21.5,5,5,0,0,0,0,0,3,0,3,5,37,5,86,0,0,11,11,13,0,52.9,13,13,0,0,0,0,0,5,5,0,3,0,8,243,10,83,73,13,8,11,0,0,0,0,0,0,0,0,21,0,52,0,0,0,0,43,73,13,5,19,14,0,0,0,0,3,5,0,0,3,164,56,3,0,0,159,Monday,73,43,0,0
201010100ari,10/10/2010,2010,5,FALSE,Arizona Cardinals,30,20,New Orleans Saints,NO,-7,45.5,University of Phoenix Stadium,FALSE,72,0,NA,indoor,Grass,0,10,3,17,0,28,57,29:59:00,12,3,8,1,55,189,3.2,3,23,40,1.6,1,28,18,149,0,1,5,8,60.4,59.8,15,4,26,1,1,97.3,3,1,1,1,33,3,19,4,0,4,20,5,5,0,5,184,36.8,1,4,3,10,3,0,7,0,29,1,30:01:00,18,6,12,1,60,348,5.5,2,21,83,3.7,0,38,23,266,2,3,6.6,11.1,59.8,65.7,11,5,44.3,0,0,0,4,1,2,1,25,6,44,2,1,1,6,5,3,0,3,134,44.8,4,1,-3,32.4,97.3,0,2,-3,22.1,12.2,12.1,24.3,48.6,0,-2,3,12.2,14.8,2.4,7,5,2,0,36.8,3,3,0,0,0,0,0,3,3,0,2,4,3,113,3,29,5,2,1,0,43.5,2,2,0,0,0,0,0,3,2,0,0,0,5,130,1,25,42,8,1,6,9,2,1,27,1,1,0,0,4,0,58,0,0,0,0,184,47,6,4,20,6,4,0,0,0,0,0,0,0,0,31,0,0,0,0,130,Sunday,32,39,0,0
201010100bal,10/10/2010,2010,5,FALSE,Baltimore Ravens,31,17,Denver Broncos,BAL,-8,39.5,M&T Bank Stadium,FALSE,70,6,40,NA,Artificial,7,10,0,14,0,35,17,36:17:00,27,17,9,1,71,404,5.4,4,46,227,4.7,4,24,14,177,0,0,6.9,12.6,54.5,76.9,13,7,52.3,1,0,0,5,3,4,3,30,5,64,0,0,1,14,3,5,0,4,169,42.3,0,1,1,0,7,0,10,0,22,42,23:43:00,16,1,14,1,51,337,6.3,2,13,38,2.8,0,37,22,299,2,0,7.7,12.9,58.9,100.9,13,5,37.5,0,0,0,1,0,0,0,0,9,88,1,1,1,7,3,2,0,7,273,39,1,0,-1,58.4,73,0,3,0,37.5,7.3,3.8,0,0,0,-3,0,4.1,11.2,2.5,6,5,4,0,37.5,4,4,0,0,0,0,0,1,1,0,3,30,3,58,0,0,4,1,0,0,34.7,2,2,0,0,0,0,0,1,1,0,0,0,2,53,0,0,34,9,1,7,8,1,1,0,0,0,0,0,12,0,25,0,0,0,0,150,55,22,1,14,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,243,Sunday,25,38,0,0
201010100buf,10/10/2010,2010,5,FALSE,Buffalo Bills,26,36,Jacksonville Jaguars,BUF,-2.5,41.5,Ralph Wilson Stadium,FALSE,63,1,52,NA,Artificial,10,3,7,6,0,24,38,25:39:00,17,5,9,2,53,298,5.4,3,20,107,4.9,0,29,19,191,3,0,6.2,9.3,64.9,115,11,3,26.6,2,0,0,4,2,3,2,11,5,34,2,0,3,23,2,5,0,4,189,47.2,0,3,3,3,10,14,9,0,33,20,34:21:00,20,9,11,0,60,371,5.8,3,39,210,5.1,0,19,16,161,3,1,7.8,10,77.8,116.6,11,4,35.4,1,0,0,3,2,2,2,18,5,37,3,2,2,13,6,7,0,0,0,0,3,0,-3,48.6,64.9,-4,-2,-1,12.2,8.6,9.1,64.9,97.3,4,2,1,32.4,17.7,8.6,6,1,1,0,42.6,2,2,0,1,0,0,0,2,2,0,0,0,9,196,1,11,9,5,0,0,0,3,3,0,0,0,0,0,5,5,0,3,18,4,141,0,0,51,31,2,13,4,2,2,4,0,0,0,0,0,0,30,0,0,0,0,170,39,14,3,22,3,1,0,0,0,0,0,0,9,0,50,0,0,0,0,0,Sunday,32,21,0,0
201010100car,10/10/2010,2010,5,FALSE,Carolina Panthers,6,23,Chicago Bears,CAR,-3,33,Bank of America Stadium,FALSE,81,2,29,NA,Grass,3,0,3,0,0,28,40,29:41:00,8,3,4,1,60,143,2.3,0,24,83,3.2,0,31,14,60,0,3,1.8,4.2,42.6,11.7,18,3,16.2,1,1,97.3,1,0,0,0,35,7,52,4,0,5,33,6,5,0,9,392,43.6,3,4,1,17,0,0,6,0,29,18,30:19:00,13,9,2,1,62,240,3.7,2,41,212,4.9,2,18,8,28,0,4,1.4,3.4,41,9.6,15,3,19.5,0,0,0,3,1,1,0,83,5,44,0,0,3,21,6,7,0,6,228,37.9,4,3,-1,0,0,0,-2,-2,11.6,26.6,13.5,32.4,0,0,2,2,27.2,15.8,13.2,3,3,0,0,36.2,0,0,0,0,0,0,0,3,2,0,3,9,3,77,4,26,6,3,2,0,36.5,2,2,0,0,0,0,0,3,3,0,3,66,3,129,3,17,41,20,3,20,7,0,0,-12,0,0,0,0,4,0,31,0,0,0,0,326,37,18,5,33,6,1,0,0,0,0,0,0,49,0,60,0,0,0,0,219,Sunday,36,21,0,0
201010100cin,10/10/2010,2010,5,FALSE,Cincinnati Bengals,21,24,Tampa Bay Buccaneers,CIN,-7,38.5,Paul Brown Stadium,FALSE,81,2,32,NA,Artificial,7,3,3,8,0,28,34,29:35:00,19,9,9,0,62,348,5.3,2,27,145,5,0,35,20,203,2,3,5.5,9.5,56.7,57.1,13,4,30,0,0,0,3,1,1,1,37,9,58,1,1,0,0,9,3,0,6,300,49.9,4,3,-1,0,7,7,10,0,29,24,30:25:00,20,6,14,1,58,380,6.2,3,21,122,5.4,1,34,21,259,1,1,7.2,11.8,61.2,81.5,11,5,44.3,0,0,0,3,1,1,1,57,3,24,4,2,3,18,4,2,0,6,198,32.9,3,4,1,32.4,97.3,5,1,3,13.2,23.1,0,32.4,97.3,-5,-1,-3,6.7,10.8,7.5,5,1,1,0,40.7,1,1,0,0,0,1,1,2,2,0,2,26,5,99,1,11,5,0,0,0,28.5,3,3,0,0,0,0,0,1,1,0,2,17,4,78,3,41,32,20,3,18,5,2,2,0,0,0,0,0,26,0,28,0,0,0,0,244,38,9,0,0,7,0,1,0,0,1,0,0,11,0,23,0,0,0,0,171,Sunday,35,37,0,0
201010100cle,10/10/2010,2010,5,FALSE,Cleveland Browns,10,20,Atlanta Falcons,ATL,-3,41.5,FirstEnergy Stadium,FALSE,66,9,NA,NA,Grass,0,7,3,0,0,28,53,29:54:00,18,1,15,2,60,262,4.1,1,19,47,2.3,0,38,24,215,1,2,5.4,8.3,62.4,64.5,15,7,45.4,0,0,0,3,1,1,0,3,7,56,3,1,3,24,7,2,0,5,228,45.5,3,1,-2,0,6,7,7,0,29,6,30:06:00,17,6,9,2,59,329,5.2,2,30,161,5,0,27,16,168,1,0,5.9,10.5,55.6,85,15,6,38.9,0,0,0,3,0,1,0,38,6,58,1,1,2,14,5,6,0,4,168,42,1,3,2,32.4,0,2,-4,-1,6.2,22.7,7.1,0,0,-2,4,1,29.2,11.6,6.3,3,2,0,0,40.1,1,1,0,0,0,0,0,1,1,0,1,3,5,77,0,0,5,0,0,0,36.5,2,2,0,0,0,0,0,3,2,1,1,8,3,64,2,30,44,15,2,14,4,1,1,0,0,0,1,0,3,0,33,0,0,0,0,200,45,15,3,24,4,1,1,0,0,1,0,0,8,0,31,0,0,0,0,146,Sunday,41,29,0,0
201010100dal,10/10/2010,2010,5,FALSE,Dallas Cowboys,27,34,Tennessee Titans,DAL,-7,43,Cowboys Stadium,FALSE,72,0,NA,indoor,Artificial,3,7,7,10,0,35,43,36:44:00,24,4,18,2,73,497,6.4,3,22,137,5.8,0,45,30,360,3,3,7.6,11.6,65.6,84,14,7,48.6,2,1,48.6,4,2,2,1,1,12,129,0,0,6,35,4,4,0,2,70,35,3,0,-3,10,7,3,14,0,22,16,23:16:00,17,7,7,3,54,312,5.5,4,26,154,5.6,2,24,12,159,2,0,6.2,13.2,46.7,93.3,12,4,32.4,0,0,0,3,3,2,2,29,4,39,1,0,3,9,11,6,0,5,169,33.9,0,3,3,48.6,48.6,-7,-2,-3,14.4,13.9,11.5,97.3,97.3,7,2,3,25.4,20.6,10.4,6,3,3,0,35,3,3,0,0,0,0,0,3,2,0,3,1,5,103,0,0,7,2,1,0,33.7,4,4,0,0,0,0,0,2,2,0,0,0,3,106,3,29,31,9,3,9,4,1,0,0,0,0,0,0,2,0,23,0,0,0,0,70,49,14,6,35,7,0,0,0,0,0,0,0,0,0,71,0,0,0,0,168,Sunday,51,27,0,0
201010100det,10/10/2010,2010,5,FALSE,Detroit Lions,44,6,St. Louis Rams,DET,-3,42.5,Ford Field,FALSE,72,0,NA,indoor,Dome,3,21,7,13,0,25,43,26:44:00,19,4,14,2,59,313,5,5,25,87,3.2,0,33,21,227,3,0,6.5,10.3,63,110.9,13,6,45,0,0,0,3,2,2,2,84,11,76,1,0,1,5,1,4,0,3,130,43.5,0,3,3,3,3,0,0,0,32,16,33:16:00,22,8,12,3,72,332,4.4,0,27,125,4.4,0,44,22,207,0,2,4.4,8.8,49.7,44.6,14,6,41.7,2,0,0,3,0,1,0,36,7,39,1,1,1,2,2,4,0,4,178,44.6,3,0,-3,64.9,97.3,-1,0,0,13.9,2.1,2.9,0,0,1,0,0,15,5.4,2.1,9,2,0,0,31.4,5,5,0,0,0,0,0,3,3,0,2,23,1,102,2,60,3,2,1,0,38.7,0,0,0,0,0,0,0,2,2,0,2,36,9,161,0,0,41,21,1,2,8,1,1,18,0,1,0,0,17,1,102,0,0,0,0,94,33,18,1,5,4,1,0,0,0,0,0,0,23,0,21,0,0,0,0,155,Sunday,34,45,0,0
201010100hou,10/10/2010,2010,5,FALSE,Houston Texans,10,34,New York Giants,HOU,-3,48.5,Reliant Stadium,FALSE,79,6,NA,retractable (open roof),Grass,0,3,7,0,0,20,9,21:09:00,11,2,9,0,51,190,3.6,1,15,23,1.5,1,33,16,166,0,1,4.7,10.4,45.8,48.6,11,2,17.7,1,0,0,1,1,1,1,49,8,65,2,1,3,24,4,5,0,7,304,43.4,2,2,0,14,10,3,7,0,37,50,38:51:00,25,9,14,3,72,403,5.3,4,31,114,3.5,1,41,26,289,3,2,6.7,10.7,62.6,86.7,14,5,34.7,0,0,0,4,4,3,3,21,9,82,2,0,0,0,7,5,0,4,192,47.9,2,2,0,97.3,97.3,-3,0,-3,15.2,9,8.1,97.3,97.3,3,0,3,32.4,18.4,0,3,3,0,0,37.6,1,1,0,0,0,0,0,1,1,0,4,25,7,106,2,23,7,2,0,0,41.6,4,4,0,0,0,0,0,2,2,0,5,21,3,76,1,0,48,22,0,0,5,0,0,0,0,0,0,0,17,0,24,0,0,0,0,263,30,9,3,24,7,2,1,-1,0,0,0,0,11,0,29,0,0,0,0,166,Sunday,36,41,0,0
201010100ind,10/10/2010,2010,5,FALSE,Indianapolis Colts,19,9,Kansas City Chiefs,IND,-7.5,46.5,Lucas Oil Stadium,FALSE,72,0,NA,indoor,Artificial,3,3,3,10,0,33,24,34:25:00,22,8,14,1,74,332,4.3,1,30,94,2.9,1,43,25,237,0,1,5.2,8.9,57.5,63.2,17,8,45.8,1,0,0,3,1,2,0,4,5,44,1,0,1,0,2,5,0,2,102,51.1,1,1,0,0,3,6,0,0,24,34,25:35:00,16,7,8,1,55,254,4.4,0,26,110,4,0,28,16,144,0,0,4.8,8.7,53.7,67.4,9,1,9.5,2,1,48.6,2,0,0,0,4,4,37,2,1,1,8,2,4,0,4,206,51.6,1,1,0,32.4,0,0,1,0,18,6.3,2.2,0,0,0,-1,0,12.6,4.2,3.1,6,6,0,0,41.4,1,1,0,0,0,0,0,4,4,0,3,4,3,40,0,0,4,2,0,0,50.6,0,0,0,0,0,0,0,4,3,0,0,0,6,137,1,4,42,8,0,0,2,1,1,0,0,0,0,0,4,0,22,0,0,0,0,83,46,24,1,0,5,1,0,0,0,0,0,0,0,0,31,0,0,0,0,202,Sunday,44,29,0,0
